type,instance,W,H,m,n,exploredNodes,generatedNodes,opt,feasible,time
MSB-630,OPP_2D_20_3s_1I_0W,1000,1000,20,20,52797773,52797785,0,0,1200.0
MSB-630,OPP_2D_20_3s_1I_10W,1000,1000,20,20,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_1I_12W,1000,1000,20,20,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_14W,1000,1000,20,20,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_1I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_1I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_1I_20W,1000,1000,20,20,0,0,1,1,0.006
MSB-630,OPP_2D_20_3s_1I_22W,1000,1000,20,20,0,0,1,1,0.01
MSB-630,OPP_2D_20_3s_1I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_1I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_1I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_1I_2W,1000,1000,20,20,39238891,39238900,0,0,1200.01
MSB-630,OPP_2D_20_3s_1I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_1I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_1I_34W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_1I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_1I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_1I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_1I_4W,1000,1000,20,20,23457887,23457895,0,0,1200.007
MSB-630,OPP_2D_20_3s_1I_6W,1000,1000,20,20,0,0,1,1,0.02
MSB-630,OPP_2D_20_3s_1I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_0W,1000,1000,20,20,65790193,65790206,0,0,1200.013
MSB-630,OPP_2D_20_3s_2I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_14W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_2I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_24W,1000,1000,20,20,0,0,1,1,0.015
MSB-630,OPP_2D_20_3s_2I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_2W,1000,1000,20,20,87601477,87601486,0,0,1200.004
MSB-630,OPP_2D_20_3s_2I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_36W,1000,1000,20,20,0,0,1,1,0.008
MSB-630,OPP_2D_20_3s_2I_38W,1000,1000,20,20,0,0,1,1,0.008
MSB-630,OPP_2D_20_3s_2I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_4W,1000,1000,20,20,77068178,77068190,0,0,1200.006
MSB-630,OPP_2D_20_3s_2I_6W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_2I_8W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_3I_0W,1000,1000,20,20,66320937,66320946,0,0,1200.004
MSB-630,OPP_2D_20_3s_3I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_2W,1000,1000,20,20,277968112,277968124,0,0,1200.008
MSB-630,OPP_2D_20_3s_3I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_4W,1000,1000,20,20,652,672,1,1,1.054
MSB-630,OPP_2D_20_3s_3I_6W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_3I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_0W,1000,1000,20,20,94157768,94157778,0,0,1200.001
MSB-630,OPP_2D_20_3s_4I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_2W,1000,1000,20,20,136199497,136199508,0,0,1200.012
MSB-630,OPP_2D_20_3s_4I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_4W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_6W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_4I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_0W,1000,1000,20,20,69376156,69376167,0,0,1200.007
MSB-630,OPP_2D_20_3s_5I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_22W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_5I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_28W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_5I_2W,1000,1000,20,20,36518339,36518345,0,0,1200.001
MSB-630,OPP_2D_20_3s_5I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_34W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_5I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_4W,1000,1000,20,20,86469814,86469824,0,0,1200.001
MSB-630,OPP_2D_20_3s_5I_6W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_5I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_0W,1000,1000,20,20,103813661,103813674,0,0,1200.0
MSB-630,OPP_2D_20_3s_6I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_12W,1000,1000,20,20,1,21,1,1,0.55
MSB-630,OPP_2D_20_3s_6I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_2W,1000,1000,20,20,122429414,122429426,0,0,1200.004
MSB-630,OPP_2D_20_3s_6I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_34W,1000,1000,20,20,0,0,1,1,0.015
MSB-630,OPP_2D_20_3s_6I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_4W,1000,1000,20,20,4,24,1,1,0.895
MSB-630,OPP_2D_20_3s_6I_6W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_6I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_0W,1000,1000,20,20,66295606,66295612,0,0,1200.013
MSB-630,OPP_2D_20_3s_7I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_12W,1000,1000,20,20,0,0,1,1,0.015
MSB-630,OPP_2D_20_3s_7I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_2W,1000,1000,20,20,106246529,106246543,0,0,1200.011
MSB-630,OPP_2D_20_3s_7I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_36W,1000,1000,20,20,0,0,1,1,0.015
MSB-630,OPP_2D_20_3s_7I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_7I_4W,1000,1000,20,20,70824262,70824274,0,0,1200.015
MSB-630,OPP_2D_20_3s_7I_6W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_7I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_0W,1000,1000,20,20,25985845,25985851,0,0,1200.011
MSB-630,OPP_2D_20_3s_8I_10W,1000,1000,20,20,0,0,1,1,0.006
MSB-630,OPP_2D_20_3s_8I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_14W,1000,1000,20,20,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_8I_16W,1000,1000,20,20,0,0,1,1,0.009
MSB-630,OPP_2D_20_3s_8I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_24W,1000,1000,20,20,0,0,1,1,0.015
MSB-630,OPP_2D_20_3s_8I_26W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_3s_8I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_2W,1000,1000,20,20,5424971,5424991,1,1,54.135
MSB-630,OPP_2D_20_3s_8I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_4W,1000,1000,20,20,81071578,81071586,0,0,1200.009
MSB-630,OPP_2D_20_3s_8I_6W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_8I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_0W,1000,1000,20,20,81190822,81190831,0,0,1200.001
MSB-630,OPP_2D_20_3s_9I_10W,1000,1000,20,20,0,0,1,1,0.007
MSB-630,OPP_2D_20_3s_9I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_2W,1000,1000,20,20,58698021,58698033,0,0,1200.009
MSB-630,OPP_2D_20_3s_9I_30W,1000,1000,20,20,0,0,1,1,0.005
MSB-630,OPP_2D_20_3s_9I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_36W,1000,1000,20,20,0,0,1,1,0.007
MSB-630,OPP_2D_20_3s_9I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_9I_4W,1000,1000,20,20,46900005,46900017,0,0,1200.001
MSB-630,OPP_2D_20_3s_9I_6W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_3s_9I_8W,1000,1000,20,20,0,0,1,1,0.008
