Class,id,W,H,n,|E_d|,|E_s|,|SR|,|E_d|',|E_s|',|SR|',|I_in|,|I_out|,UB0-KP,UB0-LS,UB0,LB0,UB,LB,Gap0,Gap,Opt0,Opt,Violate-Dif,Violate-Same,Value-Error,Nodes',Nodes,#OPP,#EOPP,Time-OPP,Time-EOPP,Time-UB0-KP,Time-UB0-LS,Time-LB0,Time-Red,Time
Class07,37,100,100,80,0,0,0,0,0,0,0,0,159935833957,157396918440,157396918440,127753792528,127753792528,127753792528,0.18833358496341854,0.0,0,1,0,0,0,14721646,15369577,803658,13,11.6,0.035,0.001,0.007,0.481,0.0,13.636
Class07,38,100,100,80,0,0,0,0,0,0,0,0,182738283705,157606038727,157606038727,103732833480,103732833480,103732833480,0.3418219611516117,0.0,0,1,0,0,0,22465946,25498294,3601693,1,38.117,0.006,0.001,0.002,0.221,0.0,40.593
Class07,39,100,100,80,0,0,0,0,0,0,0,0,163000000000,147999999999,147999999999,100000000000,100000000000,100000000000,0.32432432431975894,0.0,0,1,0,0,0,21347178,23683977,3605934,0,45.193,0.0,0.001,0.001,0.189,0.0,48.817
Class07,40,100,100,80,0,0,0,0,0,0,0,0,190374459911,184733557367,184733557367,149543927025,149591934707,149591934707,0.19048856549701307,0.0,0,1,0,0,0,2397029,2639877,280959,0,2.808,0.0,0.001,0.0,0.048,0.0,3.165
Class07,41,100,100,100,0,0,0,0,0,0,0,0,184789833820,180136852391,180136852391,137497556205,137732160308,137732160308,0.23670501410476708,0.0,0,1,0,0,0,10380521,11895434,1782297,1273,26.584,1.819,0.004,0.0,0.11,0.0,28.399
Class07,42,100,100,100,0,0,30,0,0,30,0,0,259245465201,223512541092,223512541092,194704232474,194704232474,194704232474,0.12888900317294594,0.0,0,1,0,0,0,1512339,1575844,74617,0,0.944,0.0,0.003,0.001,0.299,0.0,1.343
Class07,43,100,100,100,0,0,0,0,0,0,0,0,185829198728,162275309846,162275309846,103331738000,132803523920,103331738000,0.3632319168081559,0.2219202100220896,0,0,0,0,0,361824262,399468417,41612367,0,1724.879,0.0,0.002,0.002,3.623,0.0,1808.228
Class07,44,100,100,100,0,0,0,0,0,0,0,0,178999999999,163999999997,163999999997,100000000000,131999999996,100000000000,0.3902439024278703,0.24242424240128557,0,0,0,0,0,312637529,336835906,27864085,0,1647.472,0.0,0.001,0.003,9.167,0.0,1800.0
Class07,45,100,100,100,0,0,0,0,0,0,0,0,227634883592,208347768632,208347768632,159817628147,161318193561,161318193561,0.23292853484175155,0.0,0,1,0,0,0,6506626,7774576,1411337,743,20.865,1.065,0.002,0.002,0.267,0.0,21.99
Class07,46,100,100,100,0,0,0,0,0,0,0,0,208917197450,204883227174,204883227174,170488322715,172186836516,172186836516,0.167875647672172,0.0,0,1,0,0,0,502577,541663,52975,0,0.398,0.0,0.004,0.0,0.022,0.0,0.504
Class07,47,100,100,100,0,0,0,0,0,0,0,0,224423963132,214746543777,214746543777,181566820275,181566820275,181566820275,0.15450643776812042,0.0,0,1,0,0,0,978980,1078544,107726,0,1.246,0.0,0.001,0.002,0.046,0.0,1.41
Class07,48,100,100,100,0,0,33,0,0,33,0,0,289880884421,268101381435,268101381435,227666780833,227666780833,227666780833,0.15081832247777205,0.0,0,1,0,0,0,7065650,7502666,520554,2,5.342,0.003,0.0,0.0,0.268,0.0,6.264
Class07,49,100,100,100,0,0,0,0,0,0,0,0,194422265310,194422265310,194422265310,174518079157,174518079157,174518079157,0.1023760633652911,0.0,0,1,0,0,0,8530231,8899900,442948,28,7.005,0.042,0.002,0.0,0.231,0.0,8.028
Class07,50,100,100,100,0,0,0,0,0,0,0,0,147375787261,147375787261,147375787261,124037788661,126452064377,126452064377,0.15835707502392374,0.0,0,1,0,0,0,11334693,11833452,608585,590,12.214,1.743,0.001,0.0,0.559,0.0,14.056
Class08,1,100,100,20,0,0,0,0,0,0,0,0,800000000000,800000000000,800000000000,700000000000,700000000000,700000000000,0.125,0.0,0,1,0,0,0,53,57,4,0,0.0,0.0,0.002,0.0,0.0,0.0,0.002
Class08,2,100,100,20,0,0,0,0,0,0,0,0,1000000000000,900000000000,900000000000,700000000000,800000000000,800000000000,0.2222222222222222,0.0,0,1,0,0,0,203,218,16,0,0.0,0.0,0.0,0.0,0.001,0.0,0.001
Class08,3,100,100,20,0,0,0,0,0,0,0,0,900000000000,900000000000,900000000000,800000000000,800000000000,800000000000,0.1111111111111111,0.0,0,1,0,0,0,110,118,8,0,0.002,0.0,0.0,0.0,0.0,0.0,0.002
Class08,4,100,100,20,0,0,0,0,0,0,0,0,800000000000,800000000000,800000000000,700000000000,700000000000,700000000000,0.125,0.0,0,1,0,0,0,346,370,24,0,0.0,0.0,0.001,0.0,0.001,0.0,0.002
Class08,5,100,100,20,0,0,0,0,0,0,0,0,1100000000000,1100000000000,1100000000000,1000000000000,1000000000000,1000000000000,0.09090909090909091,0.0,0,1,0,0,0,64,67,3,0,0.0,0.0,0.002,0.0,0.0,0.0,0.002
Class08,6,100,100,20,0,0,0,0,0,0,0,0,900000000000,900000000000,900000000000,800000000000,800000000000,800000000000,0.1111111111111111,0.0,0,1,0,0,0,92,94,2,0,0.0,0.0,0.001,0.0,0.002,0.0,0.003
Class08,7,100,100,20,0,0,0,0,0,0,0,0,1200000000000,1200000000000,1200000000000,900000000000,1100000000000,1100000000000,0.25,0.0,0,1,0,0,0,169,171,3,1,0.006,0.003,0.0,0.0,0.002,0.0,0.008
Class08,8,100,100,20,0,0,0,0,0,0,0,0,1100000000000,0,1100000000000,1100000000000,1100000000000,1100000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Class08,9,100,100,20,0,0,0,0,0,0,0,0,800000000000,800000000000,800000000000,700000000000,800000000000,800000000000,0.125,0.0,0,1,0,0,0,0,8,1,0,0.001,0.0,0.001,0.0,0.0,0.0,0.002
Class08,10,100,100,20,0,0,0,0,0,0,0,0,1200000000000,1200000000000,1200000000000,1000000000000,1000000000000,1000000000000,0.16666666666666666,0.0,0,1,0,0,0,264,285,21,0,0.0,0.0,0.001,0.001,0.0,0.0,0.002
Class08,11,100,100,40,0,0,0,0,0,0,0,0,179081632650,155867346934,155867346934,99999999999,103316326528,103316326528,0.35842880522407494,0.0,0,1,0,0,0,51479,62162,13028,0,0.087,0.0,0.001,0.001,0.002,0.0,0.1
Class08,12,100,100,40,0,0,0,0,0,0,0,0,183175803399,168431001887,168431001887,126086956519,126086956519,126086956519,0.2514029180709174,0.0,0,1,0,0,0,63280,71311,9814,0,0.136,0.0,0.002,0.0,0.006,0.0,0.152
Class08,13,100,100,40,0,0,0,0,0,0,0,0,1300000000000,1300000000000,1300000000000,1100000000000,1200000000000,1200000000000,0.15384615384615385,0.0,0,1,0,0,0,323,342,20,0,0.001,0.0,0.001,0.0,0.001,0.0,0.003
Class08,14,100,100,40,0,0,0,0,0,0,0,0,1500000000000,1500000000000,1500000000000,1300000000000,1300000000000,1300000000000,0.13333333333333333,0.0,0,1,0,0,0,721,751,30,0,0.002,0.0,0.001,0.001,0.001,0.0,0.005
Class08,15,100,100,40,0,0,17,0,0,17,0,0,292833104819,269151190324,269151190324,236420291659,236420291659,236420291659,0.12160785403029077,0.0,0,1,0,0,0,102095,106194,5221,0,0.089,0.0,0.004,0.001,0.013,0.0,0.117
Class08,16,100,100,40,0,0,0,0,0,0,0,0,1400000000000,1400000000000,1400000000000,1200000000000,1200000000000,1200000000000,0.14285714285714285,0.0,0,1,0,0,0,1345,1385,40,19,0.23,0.117,0.002,0.001,0.001,0.0,0.235
Class08,17,100,100,40,0,0,0,0,0,0,0,0,1400000000000,1400000000000,1400000000000,1300000000000,1400000000000,1400000000000,0.07142857142857142,0.0,0,1,0,0,0,0,14,1,0,0.001,0.0,0.001,0.0,0.0,0.0,0.002
Class08,18,100,100,40,0,0,0,0,0,0,0,0,1400000000000,1400000000000,1400000000000,1200000000000,1300000000000,1300000000000,0.14285714285714285,0.0,0,1,0,0,0,465,470,6,4,0.231,0.198,0.001,0.0,0.001,0.0,0.233
Class08,19,100,100,40,0,0,0,0,0,0,0,0,1500000000000,1500000000000,1500000000000,1300000000000,1400000000000,1400000000000,0.13333333333333333,0.0,0,1,0,0,0,1036,1061,26,25,2.98,2.705,0.001,0.0,0.001,0.0,2.983
Class08,20,100,100,40,0,0,0,0,0,0,0,0,1200000000000,1200000000000,1200000000000,1000000000000,1100000000000,1100000000000,0.16666666666666666,0.0,0,1,0,0,0,441,450,10,0,0.0,0.0,0.0,0.0,0.001,0.0,0.001
Class08,21,100,100,60,0,0,0,0,0,0,0,0,1600000000000,1600000000000,1600000000000,1400000000000,1500000000000,1500000000000,0.125,0.0,0,1,0,0,0,1534,1571,38,0,0.002,0.0,0.001,0.001,0.001,0.0,0.005
Class08,22,100,100,60,0,0,0,0,0,0,0,0,228846153843,201923076920,201923076920,161538461537,161538461537,161538461537,0.1999999999950476,0.0,0,1,0,0,0,89637,99515,13486,0,0.1,0.0,0.001,0.0,0.0,0.0,0.111
Class08,23,100,100,60,0,0,2,0,0,2,0,0,241328413281,164575645755,164575645755,100738007379,100738007379,100738007379,0.38789237668271787,0.0,0,1,0,0,0,1715209,1937657,281448,0,2.449,0.0,0.001,0.0,0.031,0.0,2.691
Class08,24,100,100,60,0,0,0,0,0,0,0,0,157593726088,153117827081,153117827081,109143075743,110482019888,110482019888,0.2871955028119434,0.0,0,1,0,0,0,8653543,10457864,2157983,0,38.222,0.0,0.0,0.003,0.256,0.0,39.884
Class08,25,100,100,60,0,0,0,0,0,0,0,0,169525959366,165011286680,165011286680,136568848757,136568848757,136568848757,0.17236662106730505,0.0,0,1,0,0,0,221182,238433,25824,0,0.224,0.0,0.001,0.0,0.01,0.0,0.279
Class08,26,100,100,60,0,0,0,0,0,0,0,0,1800000000000,1800000000000,1800000000000,1600000000000,1700000000000,1700000000000,0.1111111111111111,0.0,0,1,0,0,0,2329,2348,20,19,27.503,27.115,0.002,0.001,0.004,0.0,27.512
Class08,27,100,100,60,0,0,0,0,0,0,0,0,185134228184,184463087245,184463087245,159530201340,159530201340,159530201340,0.1351646352523888,0.0,0,1,0,0,0,341605,365284,29821,0,0.242,0.0,0.001,0.0,0.017,0.0,0.313
Class08,28,100,100,60,0,0,0,0,0,0,0,0,164767123286,148219178079,148219178079,112164383559,112164383559,112164383559,0.2432532347520035,0.0,0,1,0,0,0,822043,910025,100734,0,0.758,0.0,0.001,0.0,0.033,0.0,0.875
Class08,29,100,100,60,0,0,0,0,0,0,0,0,172999999999,160999999996,160999999996,100000000000,100000000000,100000000000,0.37888198756220826,0.0,0,1,0,0,0,11135580,12425584,1846626,0,25.142,0.0,0.0,0.001,0.18,0.0,26.592
Class08,30,100,100,60,0,0,16,0,0,16,0,0,189305695983,174389113578,174389113578,132439332658,132439332658,132439332658,0.24055275045157498,0.0,0,1,0,0,0,5996052,6378713,495020,0,5.076,0.0,0.0,0.001,0.365,0.0,5.974
Class08,31,100,100,80,0,0,0,0,0,0,0,0,1900000000000,1900000000000,1900000000000,1600000000000,1800000000000,1800000000000,0.15789473684210525,0.0,0,1,0,0,0,3469,3571,103,11,4.033,3.777,0.001,0.001,0.005,0.0,4.043
Class08,32,100,100,80,0,0,0,0,0,0,0,0,2300000000000,2300000000000,2300000000000,2000000000000,2200000000000,2200000000000,0.13043478260869565,0.0,0,1,0,0,0,1338,1363,26,5,334.781,334.558,0.001,0.001,0.004,0.0,334.787
Class08,33,100,100,80,0,0,0,0,0,0,0,0,152000000000,147999999999,147999999999,100000000000,100000000000,100000000000,0.32432432431975894,0.0,0,1,0,0,0,127329803,132970867,11081126,0,212.436,0.0,0.001,0.0,5.079,0.0,234.74
Class08,34,100,100,80,0,0,0,0,0,0,0,0,2100000000000,2000000000000,2000000000000,1700000000000,2000000000000,1900000000000,0.15,0.05,0,0,0,0,0,240,359,99,42,1799.99,1798.822,0.001,0.001,0.007,0.0,1800.001
Class08,35,100,100,80,0,0,0,0,0,0,0,0,173026315788,156907894735,156907894735,118749999999,123355263157,123355263157,0.24318658280671246,0.0,0,1,0,0,0,441013,481451,59886,0,0.479,0.0,0.005,0.0,0.019,0.0,0.575
Class08,36,100,100,80,0,0,0,0,0,0,0,0,226460859976,201212789414,201212789414,150658278746,151702445034,151702445034,0.25124899274659385,0.0,0,1,0,0,0,1343352,1560510,251134,0,2.371,0.0,0.001,0.003,0.061,0.0,2.585
Class08,37,100,100,80,0,0,0,0,0,0,0,0,224242424240,201913875595,201913875595,167783094097,169059011162,169059011162,0.16903633490974002,0.0,0,1,0,0,0,457797,504546,53954,0,0.593,0.0,0.0,0.0,0.027,0.0,0.673
Class08,38,100,100,80,0,0,0,0,0,0,0,0,209615384613,177516968322,177516968322,137697963800,137697963800,137697963800,0.2243109765696982,0.0,0,1,0,0,0,708741,790757,94501,0,0.819,0.0,0.001,0.0,0.044,0.0,0.931
Class08,39,100,100,80,0,0,19,0,0,19,0,0,149541284400,147706422015,147706422015,121100917428,133027522933,133027522933,0.18012422360551214,0.0,0,1,0,0,0,1436641,1491811,77864,1,1.351,0.002,0.001,0.0,2.13,0.0,3.7
Class08,40,100,100,80,0,0,0,0,0,0,0,0,153792508446,153418649792,153418649792,119534114598,120519088356,120519088356,0.22086320822103145,0.0,0,1,0,0,0,7877639,8383164,628537,0,6.586,0.0,0.001,0.001,0.241,0.0,7.671
Class08,41,100,100,100,0,0,0,0,0,0,0,0,167000000000,156999999999,156999999999,100000000000,100000000000,100000000000,0.3630573248367074,0.0,0,1,0,0,0,135806022,152185415,25900356,0,552.649,0.0,0.001,0.002,7.366,0.0,587.131
Class08,42,100,100,100,0,0,0,0,0,0,0,0,187222490343,177521718141,177521718141,141373069494,142241795363,142241795363,0.20362944334669095,0.0,0,1,0,0,0,14831746,15629286,953553,65,17.858,0.261,0.001,0.0,0.642,0.0,20.3
Class08,43,100,100,100,0,0,0,0,0,0,0,0,172486017058,172395819166,172395819166,137021021998,137021021998,137021021998,0.2051952149369562,0.0,0,1,0,0,0,138943369,166074760,29647652,0,657.668,0.0,0.001,0.002,1.654,0.0,678.612
Class08,44,100,100,100,0,0,0,0,0,0,0,0,184434993205,167523185063,167523185063,110030125819,110112824145,110112824145,0.34319464032622554,0.0,0,1,0,0,0,57864112,63567983,7703677,0,122.442,0.0,0.002,0.002,1.797,0.0,131.686
Class08,45,100,100,100,0,0,0,0,0,0,0,0,2200000000000,2200000000000,2200000000000,2000000000000,2200000000000,2100000000000,0.09090909090909091,0.045454545454545456,0,0,0,0,0,0,23,2,1,1799.987,1799.939,0.001,0.0,0.012,0.0,1800.0
Class08,46,100,100,100,0,0,0,0,0,0,0,0,149999999999,146999999999,146999999999,100000000000,100000000000,100000000000,0.31972789115183486,0.0,0,1,0,0,0,184931851,203520169,29411637,142,486.025,0.23,0.002,0.002,2.231,0.0,519.475
Class08,47,100,100,100,0,0,0,0,0,0,0,0,147000000000,147000000000,147000000000,100000000000,100000000000,100000000000,0.3197278911564626,0.0,0,1,0,0,0,257382176,285887022,42960558,0,827.783,0.0,0.001,0.002,7.367,0.0,873.409
Class08,48,100,100,100,0,0,0,0,0,0,0,0,152376964908,151501154730,151501154730,108269090366,108581986142,108581986142,0.28535798582556454,0.0,0,1,0,0,0,63819572,70547046,8511069,42,115.234,0.059,0.002,0.001,2.233,0.0,125.146
Class08,49,100,100,100,0,0,41,0,0,41,0,0,269093849395,261433204278,261433204278,230519952353,233374280221,233374280221,0.11824531627638164,0.0,0,1,0,0,0,85345881,88163380,3767395,899,77.002,2.164,0.001,0.003,6.232,0.0,90.832
Class08,50,100,100,100,0,0,0,0,0,0,0,0,158532563889,157410460748,157410460748,119634514976,120248236692,120248236692,0.23998370624475773,0.0,0,1,0,0,0,8109116,8666604,662281,18,6.105,0.024,0.001,0.0,0.403,0.0,7.351
Class09,1,100,100,20,0,0,0,0,0,0,0,0,300000000000,200000000000,200000000000,200000000000,200000000000,200000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Class09,2,100,100,20,0,0,0,0,0,0,0,0,700000000000,0,700000000000,700000000000,700000000000,700000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.001,0.0,0.0,0.0,0.001
Class09,3,100,100,20,0,0,0,0,0,0,0,0,500000000000,500000000000,500000000000,400000000000,400000000000,400000000000,0.2,0.0,0,1,0,0,0,29,31,2,0,0.0,0.0,0.001,0.0,0.0,0.0,0.001
Class09,4,100,100,20,0,0,0,0,0,0,0,0,400000000000,400000000000,400000000000,300000000000,300000000000,300000000000,0.25,0.0,0,1,0,0,0,20,22,2,0,0.0,0.0,0.0,0.0,0.001,0.0,0.001
Class09,5,100,100,20,0,0,0,0,0,0,0,0,600000000000,500000000000,500000000000,500000000000,500000000000,500000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.001,0.0,0.0,0.0,0.001
Class09,6,100,100,20,0,0,0,0,0,0,0,0,600000000000,500000000000,500000000000,500000000000,500000000000,500000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.001,0.0,0.0,0.0,0.001
Class09,7,100,100,20,0,0,0,0,0,0,0,0,800000000000,800000000000,800000000000,700000000000,800000000000,800000000000,0.125,0.0,0,1,0,0,0,0,8,1,0,0.0,0.0,0.001,0.0,0.0,0.0,0.001
Class09,8,100,100,20,0,0,0,0,0,0,0,0,500000000000,500000000000,500000000000,400000000000,400000000000,400000000000,0.2,0.0,0,1,0,0,0,27,31,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Class09,9,100,100,20,0,0,0,0,0,0,0,0,500000000000,0,500000000000,500000000000,500000000000,500000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.001,0.0,0.001
Class09,10,100,100,20,0,0,0,0,0,0,0,0,700000000000,700000000000,700000000000,600000000000,600000000000,600000000000,0.14285714285714285,0.0,0,1,0,0,0,19,21,2,0,0.0,0.0,0.001,0.0,0.0,0.0,0.001
Class09,11,100,100,40,0,0,0,0,0,0,0,0,900000000000,900000000000,900000000000,800000000000,800000000000,800000000000,0.1111111111111111,0.0,0,1,0,0,0,105,108,3,0,0.0,0.0,0.0,0.0,0.005,0.0,0.005
Class09,12,100,100,40,0,0,0,0,0,0,0,0,600000000000,500000000000,500000000000,500000000000,500000000000,500000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.001,0.0,0.001,0.0,0.002
Class09,13,100,100,40,0,0,0,0,0,0,0,0,800000000000,700000000000,700000000000,600000000000,700000000000,700000000000,0.14285714285714285,0.0,0,1,0,0,0,0,7,1,0,0.0,0.0,0.0,0.0,0.001,0.0,0.001
Class09,14,100,100,40,0,0,0,0,0,0,0,0,600000000000,0,600000000000,600000000000,600000000000,600000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.001,0.0,0.001,0.0,0.002
Class09,15,100,100,40,0,0,0,0,0,0,0,0,1000000000000,1000000000000,1000000000000,900000000000,900000000000,900000000000,0.1,0.0,0,1,0,0,0,77,78,1,0,0.0,0.0,0.0,0.0,0.001,0.0,0.001
Class09,16,100,100,40,0,0,0,0,0,0,0,0,700000000000,0,700000000000,700000000000,700000000000,700000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.001,0.0,0.001
Class09,17,100,100,40,0,0,0,0,0,0,0,0,1100000000000,1100000000000,1100000000000,1000000000000,1000000000000,1000000000000,0.09090909090909091,0.0,0,1,0,0,0,79,80,1,0,0.0,0.0,0.003,0.0,0.0,0.0,0.004
Class09,18,100,100,40,0,0,0,0,0,0,0,0,1100000000000,0,1100000000000,1100000000000,1100000000000,1100000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.001,0.0,0.001
Class09,19,100,100,40,0,0,0,0,0,0,0,0,1200000000000,0,1200000000000,1200000000000,1200000000000,1200000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.002,0.0,0.002
Class09,20,100,100,40,0,0,0,0,0,0,0,0,500000000000,500000000000,500000000000,400000000000,400000000000,400000000000,0.2,0.0,0,1,0,0,0,25,26,1,0,0.0,0.0,0.0,0.0,0.002,0.0,0.002
Class09,21,100,100,60,0,0,0,0,0,0,0,0,700000000000,700000000000,700000000000,500000000000,600000000000,600000000000,0.2857142857142857,0.0,0,1,0,0,0,150,155,6,2,0.002,0.002,0.0,0.0,0.004,0.0,0.006
Class09,22,100,100,60,0,0,0,0,0,0,0,0,800000000000,800000000000,800000000000,700000000000,800000000000,800000000000,0.125,0.0,0,1,0,0,0,0,8,1,0,0.0,0.0,0.0,0.0,0.004,0.0,0.004
Class09,23,100,100,60,0,0,0,0,0,0,0,0,800000000000,800000000000,800000000000,600000000000,700000000000,700000000000,0.25,0.0,0,1,0,0,0,181,183,3,1,0.001,0.001,0.001,0.0,0.003,0.0,0.005
Class09,24,100,100,60,0,0,0,0,0,0,0,0,1100000000000,1100000000000,1100000000000,900000000000,1000000000000,1000000000000,0.18181818181818182,0.0,0,1,0,0,0,169,178,10,6,0.079,0.06,0.001,0.001,0.001,0.0,0.082
Class09,25,100,100,60,0,0,0,0,0,0,0,0,1200000000000,1200000000000,1200000000000,1100000000000,1100000000000,1100000000000,0.08333333333333333,0.0,0,1,0,0,0,357,360,3,2,0.017,0.011,0.0,0.0,0.003,0.0,0.02
Class09,26,100,100,60,0,0,0,0,0,0,0,0,1300000000000,1300000000000,1300000000000,1200000000000,1300000000000,1300000000000,0.07692307692307693,0.0,0,1,0,0,0,0,13,1,0,0.002,0.0,0.0,0.0,0.002,0.0,0.004
Class09,27,100,100,60,0,0,0,0,0,0,0,0,1100000000000,1000000000000,1000000000000,900000000000,1000000000000,1000000000000,0.1,0.0,0,1,0,0,0,0,12,2,0,0.0,0.0,0.001,0.0,0.0,0.0,0.002
Class09,28,100,100,60,0,0,0,0,0,0,0,0,1000000000000,0,1000000000000,1000000000000,1000000000000,1000000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.002,0.0,0.002
Class09,29,100,100,60,0,0,0,0,0,0,0,0,800000000000,800000000000,800000000000,700000000000,700000000000,700000000000,0.125,0.0,0,1,0,0,0,139,148,9,1,0.002,0.001,0.001,0.0,0.003,0.0,0.006
Class09,30,100,100,60,0,0,0,0,0,0,0,0,900000000000,900000000000,900000000000,800000000000,800000000000,800000000000,0.1111111111111111,0.0,0,1,0,0,0,140,149,9,1,0.003,0.002,0.001,0.0,0.002,0.0,0.006
Class09,31,100,100,80,0,0,0,0,0,0,0,0,1200000000000,1200000000000,1200000000000,1000000000000,1100000000000,1100000000000,0.16666666666666666,0.0,0,1,0,0,0,368,370,3,1,0.021,0.013,0.001,0.002,0.01,0.0,0.037
Class09,32,100,100,80,0,0,0,0,0,0,0,0,1200000000000,1200000000000,1200000000000,1100000000000,1100000000000,1100000000000,0.08333333333333333,0.0,0,1,0,0,0,495,507,12,3,0.042,0.02,0.001,0.0,0.002,0.0,0.045
Class09,33,100,100,80,0,0,0,0,0,0,0,0,1500000000000,1500000000000,1500000000000,1200000000000,1400000000000,1400000000000,0.2,0.0,0,1,0,0,0,258,264,7,6,8.356,8.286,0.001,0.0,0.006,0.0,8.363
Class09,34,100,100,80,0,0,0,0,0,0,0,0,1600000000000,1600000000000,1600000000000,1400000000000,1500000000000,1500000000000,0.125,0.0,0,1,0,0,0,264,265,2,1,0.314,0.304,0.0,0.0,0.005,0.0,0.319
Class09,35,100,100,80,0,0,0,0,0,0,0,0,900000000000,0,900000000000,900000000000,900000000000,900000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.001,0.0,0.005,0.0,0.006
Class09,36,100,100,80,0,0,0,0,0,0,0,0,1200000000000,1200000000000,1200000000000,1100000000000,1200000000000,1200000000000,0.08333333333333333,0.0,0,1,0,0,0,0,12,1,0,0.0,0.0,0.0,0.0,0.006,0.0,0.006
Class09,37,100,100,80,0,0,0,0,0,0,0,0,1400000000000,1400000000000,1400000000000,1300000000000,1400000000000,1400000000000,0.07142857142857142,0.0,0,1,0,0,0,0,14,1,0,0.0,0.0,0.001,0.0,0.006,0.0,0.007
Class09,38,100,100,80,0,0,0,0,0,0,0,0,1300000000000,1300000000000,1300000000000,1200000000000,1300000000000,1300000000000,0.07692307692307693,0.0,0,1,0,0,0,0,13,1,1,0.042,0.036,0.003,0.0,0.005,0.0,0.05
Class09,39,100,100,80,0,0,0,0,0,0,0,0,1600000000000,1600000000000,1600000000000,1400000000000,1600000000000,1600000000000,0.125,0.0,0,1,0,0,0,0,16,2,0,0.002,0.0,0.001,0.001,0.005,0.0,0.009
Class09,40,100,100,80,0,0,0,0,0,0,0,0,900000000000,900000000000,900000000000,800000000000,800000000000,800000000000,0.1111111111111111,0.0,0,1,0,0,0,226,237,11,0,0.0,0.0,0.001,0.0,0.005,0.0,0.006
Class09,41,100,100,100,0,0,0,0,0,0,0,0,1500000000000,1500000000000,1500000000000,1300000000000,1500000000000,1500000000000,0.13333333333333333,0.0,0,1,0,0,0,0,15,2,0,0.003,0.0,0.0,0.0,0.013,0.0,0.016
Class09,42,100,100,100,0,0,0,0,0,0,0,0,1900000000000,1900000000000,1900000000000,1700000000000,1900000000000,1800000000000,0.10526315789473684,0.05263157894736842,0,0,0,0,0,0,20,2,1,1799.989,1799.96,0.0,0.0,0.01,0.0,1800.0
Class09,43,100,100,100,0,0,0,0,0,0,0,0,1700000000000,1700000000000,1700000000000,1400000000000,1600000000000,1600000000000,0.17647058823529413,0.0,0,1,0,0,0,964,997,34,24,12.709,12.375,0.002,0.001,0.007,0.0,12.719
Class09,44,100,100,100,0,0,0,0,0,0,0,0,1100000000000,1100000000000,1100000000000,1000000000000,1100000000000,1100000000000,0.09090909090909091,0.0,0,1,0,0,0,0,13,2,1,0.007,0.004,0.0,0.0,0.011,0.0,0.018
Class09,45,100,100,100,0,0,0,0,0,0,0,0,1800000000000,1800000000000,1800000000000,1700000000000,1800000000000,1800000000000,0.05555555555555555,0.0,0,1,0,0,0,0,18,1,0,0.004,0.0,0.001,0.0,0.008,0.0,0.013
Class09,46,100,100,100,0,0,0,0,0,0,0,0,1300000000000,1300000000000,1300000000000,1100000000000,1300000000000,1300000000000,0.15384615384615385,0.0,0,1,0,0,0,0,13,2,0,0.0,0.0,0.001,0.0,0.009,0.0,0.01
Class09,47,100,100,100,0,0,0,0,0,0,0,0,1700000000000,1700000000000,1700000000000,1600000000000,1700000000000,1700000000000,0.058823529411764705,0.0,0,1,0,0,0,0,17,1,0,0.001,0.0,0.0,0.002,0.012,0.0,0.015
Class09,48,100,100,100,0,0,0,0,0,0,0,0,1200000000000,1200000000000,1200000000000,1100000000000,1100000000000,1100000000000,0.08333333333333333,0.0,0,1,0,0,0,418,438,20,7,0.066,0.033,0.001,0.001,0.006,0.0,0.074
Class09,49,100,100,100,0,0,0,0,0,0,0,0,1600000000000,1600000000000,1600000000000,1400000000000,1500000000000,1500000000000,0.125,0.0,0,1,0,0,0,1303,1326,24,23,14.267,13.989,0.001,0.0,0.01,0.0,14.278
Class09,50,100,100,100,0,0,0,0,0,0,0,0,1100000000000,1100000000000,1100000000000,900000000000,1000000000000,1000000000000,0.18181818181818182,0.0,0,1,0,0,0,406,410,5,4,0.02,0.013,0.001,0.0,0.009,0.0,0.03
Class10,1,100,100,20,0,0,0,0,0,0,0,0,1400000000000,0,1400000000000,1400000000000,1400000000000,1400000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.001,0.0,0.0,0.0,0.001
