type,instance,W,H,m,n,exploredNodes,generatedNodes,liftCnt,addCutCnt,infeasibleSetSize,checkCnt,opt,feasible,time
MSB-630,OPP_2D_20_20s_4I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_4I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_4I_2W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_4I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_4W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.001
MSB-630,OPP_2D_20_20s_4I_6W,1000,1000,20,20,184025,198075,0,0,0,0,0,0,307.558
MSB-630,OPP_2D_20_20s_4I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_5I_0W,1000,1000,20,20,3461,3642,0,0,0,0,0,0,307.554
MSB-630,OPP_2D_20_20s_5I_10W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_5I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.012
MSB-630,OPP_2D_20_20s_5I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.005
MSB-630,OPP_2D_20_20s_5I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_5I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_5I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_5I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_5I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_5I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_5I_28W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_5I_2W,1000,1000,20,20,42311,49796,0,0,0,0,0,0,307.586
MSB-630,OPP_2D_20_20s_5I_30W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.001
MSB-630,OPP_2D_20_20s_5I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_5I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_5I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_5I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_5I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_5I_4W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.002
MSB-630,OPP_2D_20_20s_5I_6W,1000,1000,20,20,98673,110811,0,0,0,0,0,0,307.56
MSB-630,OPP_2D_20_20s_5I_8W,1000,1000,20,20,14320,16984,343,343,4221,741685,1,1,67.766
MSB-630,OPP_2D_20_20s_6I_0W,1000,1000,20,20,4028,4098,0,0,0,0,0,0,307.553
MSB-630,OPP_2D_20_20s_6I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_6I_12W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_6I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_6I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_6I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_6I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_6I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_6I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_6I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_6I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_6I_2W,1000,1000,20,20,20921,23109,0,0,0,0,0,0,307.557
MSB-630,OPP_2D_20_20s_6I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_6I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_6I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_6I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_6I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_6I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_6I_4W,1000,1000,20,20,109655,115385,0,0,0,0,0,0,307.579
MSB-630,OPP_2D_20_20s_6I_6W,1000,1000,20,20,213238,214850,0,0,0,0,0,0,307.562
MSB-630,OPP_2D_20_20s_6I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.014
MSB-630,OPP_2D_20_20s_7I_0W,1000,1000,20,20,5880,5880,0,0,0,0,1,0,206.501
MSB-630,OPP_2D_20_20s_7I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_7I_12W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.001
MSB-630,OPP_2D_20_20s_7I_14W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_7I_16W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_7I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_7I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_7I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_7I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_7I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_7I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_7I_2W,1000,1000,20,20,3740,3740,0,0,0,0,1,0,42.882
MSB-630,OPP_2D_20_20s_7I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_7I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_7I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_7I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_7I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_7I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_7I_4W,1000,1000,20,20,54419,59849,0,0,0,0,0,0,307.569
MSB-630,OPP_2D_20_20s_7I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.019
MSB-630,OPP_2D_20_20s_7I_8W,1000,1000,20,20,401,542,0,0,0,0,1,1,3.97
MSB-630,OPP_2D_20_20s_8I_0W,1000,1000,20,20,377,377,0,0,0,0,1,0,32.684
MSB-630,OPP_2D_20_20s_8I_10W,1000,1000,20,20,2136,2617,2,2,25,2303,1,1,19.847
MSB-630,OPP_2D_20_20s_8I_12W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_8I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_8I_16W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_8I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_8I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_8I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_8I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_8I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_8I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_8I_2W,1000,1000,20,20,23910,26173,0,0,0,0,0,0,307.543
MSB-630,OPP_2D_20_20s_8I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_8I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_8I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_8I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_8I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_8I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_8I_4W,1000,1000,20,20,0,1,0,0,0,0,1,0,2.42
MSB-630,OPP_2D_20_20s_8I_6W,1000,1000,20,20,15440,19677,0,0,0,0,1,1,49.825
MSB-630,OPP_2D_20_20s_8I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.008
MSB-630,OPP_2D_20_20s_9I_0W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_9I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_9I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.005
MSB-630,OPP_2D_20_20s_9I_14W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_9I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_9I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_9I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_9I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_9I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_9I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_9I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_9I_2W,1000,1000,20,20,85825,90384,0,0,0,0,0,0,307.551
MSB-630,OPP_2D_20_20s_9I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_9I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_9I_34W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_9I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_9I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_9I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_9I_4W,1000,1000,20,20,60439,64454,0,0,0,0,0,0,307.572
MSB-630,OPP_2D_20_20s_9I_6W,1000,1000,20,20,130880,152322,0,0,0,0,0,0,307.547
MSB-630,OPP_2D_20_20s_9I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.01
MSB-630,OPP_2D_20_3s_10I_0W,1000,1000,20,20,8472,8735,0,0,0,0,0,0,307.549
MSB-630,OPP_2D_20_3s_10I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_10I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_10I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_10I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_10I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_2W,1000,1000,20,20,6089,8955,0,0,0,0,0,0,307.559
MSB-630,OPP_2D_20_3s_10I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_10I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_10I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_4W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.004
MSB-630,OPP_2D_20_3s_10I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_10I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_0W,1000,1000,20,20,340,340,0,0,0,0,1,0,18.041
MSB-630,OPP_2D_20_3s_1I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_1I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_1I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_1I_2W,1000,1000,20,20,9373,11279,0,0,0,0,0,0,307.563
MSB-630,OPP_2D_20_3s_1I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_1I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_1I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_1I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_1I_4W,1000,1000,20,20,17303,18435,0,0,0,0,0,0,307.565
MSB-630,OPP_2D_20_3s_1I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.015
MSB-630,OPP_2D_20_3s_1I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_2I_0W,1000,1000,20,20,5519,5552,0,0,0,0,0,0,307.547
MSB-630,OPP_2D_20_3s_2I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_2I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_2I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_2I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_2I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_2I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_2I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_2I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_2I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_2I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_2I_2W,1000,1000,20,20,11523,15333,0,0,0,0,0,0,307.569
MSB-630,OPP_2D_20_3s_2I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_2I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_2I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_2I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_2I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_2I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_2I_4W,1000,1000,20,20,168566,185326,2,2,26,2315,0,0,307.59
MSB-630,OPP_2D_20_3s_2I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_2I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_3I_0W,1000,1000,20,20,3993,5217,0,0,0,0,0,0,307.567
MSB-630,OPP_2D_20_3s_3I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_3I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_3I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_3I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_3I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_3I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_3I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_3I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_3I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_3I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_3I_2W,1000,1000,20,20,111819,114479,703,703,7030,791541,0,0,307.57
MSB-630,OPP_2D_20_3s_3I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_3I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_3I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_3I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_3I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_3I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_3I_4W,1000,1000,20,20,81290,93943,0,0,0,0,0,0,307.574
MSB-630,OPP_2D_20_3s_3I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_3I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_4I_0W,1000,1000,20,20,2984,3279,0,0,0,0,0,0,307.556
MSB-630,OPP_2D_20_3s_4I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_4I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_4I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_4I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_4I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_4I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_4I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_4I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_4I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_4I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_4I_2W,1000,1000,20,20,22452,32585,0,0,0,0,0,0,307.557
MSB-630,OPP_2D_20_3s_4I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_4I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_4I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_4I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_4I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_4I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_4I_4W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.009
MSB-630,OPP_2D_20_3s_4I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_4I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_5I_0W,1000,1000,20,20,5808,6713,0,0,0,0,0,0,307.557
MSB-630,OPP_2D_20_3s_5I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_5I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_5I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_5I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_5I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_5I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_5I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_5I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_5I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_5I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_5I_2W,1000,1000,20,20,23442,27713,0,0,0,0,0,0,307.572
MSB-630,OPP_2D_20_3s_5I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_5I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_5I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_5I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_5I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_5I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_5I_4W,1000,1000,20,20,47857,54244,0,0,0,0,0,0,307.596
MSB-630,OPP_2D_20_3s_5I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_5I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_6I_0W,1000,1000,20,20,21,21,0,0,0,0,1,0,5.653
MSB-630,OPP_2D_20_3s_6I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_6I_12W,1000,1000,20,20,1,1,1,1,10,1127,1,1,4.425
MSB-630,OPP_2D_20_3s_6I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_6I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_6I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_6I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_6I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_6I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_6I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_6I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_6I_2W,1000,1000,20,20,66946,85958,0,0,0,0,0,0,307.585
MSB-630,OPP_2D_20_3s_6I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
